Date,State,TotalSamples,Negative,Positive
12/4/2021,Gujarat,15005034,,
12/4/2021,Haryana,6618104,,
12/4/2021,Himachal Pradesh,1338611,1267270,
12/4/2021,Jammu and Kashmir,6536949,6397568,
12/4/2021,Jharkhand,6180019,6038269,141750
12/4/2021,Karnataka,22806423,,
12/4/2021,Kerala,13814258,,
12/4/2021,Lakshadweep,52773,,
12/4/2021,Madhya Pradesh,6781528,6307401,
12/4/2021,Maharashtra,22322393,,
12/4/2021,Manipur,587729,,
12/4/2021,Meghalaya,422738,408438,
12/4/2021,Mizoram,262830,,
12/4/2021,Nagaland,138701,,
12/4/2021,Odisha,9400456,,
12/4/2021,Puducherry,707181,644023,
12/4/2021,Punjab,6368902,,
12/4/2021,Rajasthan,7425270,,
12/4/2021,Tamil Nadu,20603108,,
12/4/2021,Telangana,11068003,,
12/4/2021,Tripura,654703,620963,33740
12/4/2021,Uttar Pradesh,36954537,,
12/4/2021,Uttarakhand,3085100,2974954,
12/4/2021,West Bengal,9547164,,
11/4/2021,Andaman and Nicobar Islands,337833,,5190
11/4/2021,Andhra Pradesh,15429391,14503990,
11/4/2021,Arunachal Pradesh,417041,387729,
11/4/2021,Assam,7521991,,
11/4/2021,Bihar,24569965,,
11/4/2021,Chandigarh,340849,309055,
11/4/2021,Chhattisgarh,6216629,,
11/4/2021,Delhi,15558243,,
11/4/2021,Goa,572337,,
11/4/2021,Gujarat,14861756,,
11/4/2021,Haryana,6593116,,
11/4/2021,Himachal Pradesh,1332264,1260392,
11/4/2021,Jammu and Kashmir,6502828,6364438,
11/4/2021,Jharkhand,6142991,6003607,139384
11/4/2021,Karnataka,22690258,,
11/4/2021,Kerala,13768841,,
11/4/2021,Lakshadweep,52412,,
11/4/2021,Madhya Pradesh,6743222,6275584,
11/4/2021,Maharashtra,22114372,,
11/4/2021,Manipur,586817,,
11/4/2021,Meghalaya,421655,407381,
11/4/2021,Mizoram,262310,,
11/4/2021,Nagaland,138515,,
11/4/2021,Odisha,9370359,,
11/4/2021,Puducherry,703730,641594,
11/4/2021,Punjab,6346316,,
11/4/2021,Rajasthan,7398952,,
11/4/2021,Tamil Nadu,20520126,,
11/4/2021,Telangana,10988976,,
11/4/2021,Tripura,653832,620102,33730
11/4/2021,Uttar Pradesh,36761069,,
11/4/2021,Uttarakhand,3048668,2939856,
11/4/2021,West Bengal,9510048,,
10/4/2021,Andaman and Nicobar Islands,335784,,5175
10/4/2021,Andhra Pradesh,15397672,14475766,
10/4/2021,Arunachal Pradesh,416897,387589,
10/4/2021,Assam,7448662,,
10/4/2021,Bihar,24470942,,
10/4/2021,Chandigarh,337663,306276,
10/4/2021,Chhattisgarh,6176451,,
10/4/2021,Delhi,15443955,,
10/4/2021,Goa,569832,,
10/4/2021,Gujarat,14716579,,
10/4/2021,Haryana,6558260,,
10/4/2021,Himachal Pradesh,1327078,1255488,
10/4/2021,Jammu and Kashmir,6459007,6321532,
10/4/2021,Jharkhand,6103660,5966572,137088
10/4/2021,Karnataka,22557552,,
10/4/2021,Kerala,13703838,,
10/4/2021,Lakshadweep,52199,,
10/4/2021,Madhya Pradesh,6703934,6242235,
10/4/2021,Maharashtra,21851235,,
10/4/2021,Manipur,586090,,
10/4/2021,Meghalaya,419769,405523,
10/4/2021,Mizoram,260728,,
10/4/2021,Nagaland,138300,,
10/4/2021,Odisha,9338708,,
10/4/2021,Puducherry,700382,638735,
10/4/2021,Punjab,6308652,,
10/4/2021,Rajasthan,7341539,,
10/4/2021,Tamil Nadu,20431588,,
10/4/2021,Telangana,10873665,,
10/4/2021,Tripura,651965,618283,33682
10/4/2021,Uttar Pradesh,36557245,,
10/4/2021,Uttarakhand,3016050,2908571,
10/4/2021,West Bengal,9469676,,
9/4/2021,Andaman and Nicobar Islands,333671,,5161
9/4/2021,Andhra Pradesh,15365743,14447176,
9/4/2021,Arunachal Pradesh,416577,387272,
9/4/2021,Assam,7380587,,
9/4/2021,Bihar,24375830,,
9/4/2021,Chandigarh,334548,303559,
9/4/2021,Chhattisgarh,6126295,,
9/4/2021,Delhi,15366581,,
9/4/2021,Goa,566872,,
9/4/2021,Gujarat,14567455,,
9/4/2021,Haryana,6524024,,
9/4/2021,Himachal Pradesh,1318463,1244607,
9/4/2021,Jammu and Kashmir,6416947,6280477,
9/4/2021,Jharkhand,6074786,5940071,134715
9/4/2021,Karnataka,22458762,,
9/4/2021,Kerala,13641881,,
9/4/2021,Lakshadweep,51803,,
9/4/2021,Madhya Pradesh,6666396,6209683,
9/4/2021,Maharashtra,21631258,,
9/4/2021,Manipur,585041,,
9/4/2021,Meghalaya,417459,403252,
9/4/2021,Mizoram,259943,,
9/4/2021,Odisha,9304712,,
9/4/2021,Puducherry,696561,636073,
9/4/2021,Punjab,6270878,,
9/4/2021,Rajasthan,7285519,,
9/4/2021,Tamil Nadu,20347042,,
9/4/2021,Telangana,10761939,,
9/4/2021,Tripura,650518,616877,33641
9/4/2021,Uttar Pradesh,36344993,,
9/4/2021,Uttarakhand,2982382,2876136,
9/4/2021,West Bengal,9432811,,
8/4/2021,Andaman and Nicobar Islands,332119,,5149
8/4/2021,Andhra Pradesh,15333851,14418019,
8/4/2021,Arunachal Pradesh,416046,386738,
8/4/2021,Assam,7355468,,
8/4/2021,Bihar,24285079,,
8/4/2021,Chandigarh,331288,300725,
8/4/2021,Chhattisgarh,6079584,,
8/4/2021,Delhi,15257183,,
8/4/2021,Goa,564111,,
8/4/2021,Gujarat,14433123,,
8/4/2021,Haryana,6487798,,
8/4/2021,Himachal Pradesh,1309967,1240512,
8/4/2021,Jammu and Kashmir,6373912,6238250,
8/4/2021,Jharkhand,6049068,5916278,132790
8/4/2021,Karnataka,22323599,,
8/4/2021,Kerala,13578641,,
8/4/2021,Lakshadweep,51231,,
8/4/2021,Madhya Pradesh,6628934,6177103,
8/4/2021,Maharashtra,21385551,,
8/4/2021,Manipur,584391,,
8/4/2021,Meghalaya,414890,400725,
8/4/2021,Mizoram,258555,,
8/4/2021,Nagaland,137712,,
8/4/2021,Odisha,9275631,,
8/4/2021,Puducherry,692810,633708,
8/4/2021,Punjab,6235386,,
8/4/2021,Rajasthan,7230603,,
8/4/2021,Tamil Nadu,20258907,,
8/4/2021,Telangana,10659953,,
8/4/2021,Tripura,648832,615223,33609
8/4/2021,Uttar Pradesh,36147340,,
8/4/2021,Uttarakhand,2950213,2844715,
8/4/2021,West Bengal,9396694,,
7/4/2021,Andaman and Nicobar Islands,330481,,5131
7/4/2021,Andhra Pradesh,15302583,14389309,
7/4/2021,Arunachal Pradesh,415547,386256,
7/4/2021,Assam,7332580,,
7/4/2021,Bihar,24195375,,
7/4/2021,Chandigarh,328766,298528,
7/4/2021,Chhattisgarh,6030841,,
7/4/2021,Delhi,15165413,,
7/4/2021,Goa,560905,,
7/4/2021,Gujarat,14298292,,
7/4/2021,Haryana,6454835,,
7/4/2021,Himachal Pradesh,1301527,1232798,
7/4/2021,Jammu and Kashmir,6329888,6195061,
7/4/2021,Jharkhand,6019339,5888431,130908
7/4/2021,Karnataka,22214842,,
7/4/2021,Kerala,13514740,,
7/4/2021,Lakshadweep,50955,,
7/4/2021,Madhya Pradesh,6595471,6147964,
7/4/2021,Maharashtra,21148736,,
7/4/2021,Manipur,583322,,
7/4/2021,Meghalaya,413109,398969,
7/4/2021,Mizoram,257181,,
7/4/2021,Nagaland,137507,,
7/4/2021,Odisha,9244574,,
7/4/2021,Puducherry,689359,632738,
7/4/2021,Punjab,6189014,,
7/4/2021,Rajasthan,7178301,,
7/4/2021,Tamil Nadu,20173626,,
7/4/2021,Telangana,10572621,,
7/4/2021,Tripura,647320,613748,33572
7/4/2021,Uttar Pradesh,35942111,,
7/4/2021,Uttarakhand,2920139,2815428,
7/4/2021,West Bengal,9363195,,
6/4/2021,Andaman and Nicobar Islands,328737,,5123
6/4/2021,Andhra Pradesh,15270771,14359828,
6/4/2021,Arunachal Pradesh,415217,385934,
6/4/2021,Assam,7311418,,
6/4/2021,Bihar,24110325,,
6/4/2021,Chandigarh,325654,295815,
6/4/2021,Chhattisgarh,5988552,,
6/4/2021,Delhi,15075212,,
6/4/2021,Goa,558266,,
6/4/2021,Gujarat,14174426,,
6/4/2021,Haryana,6422251,,
6/4/2021,Himachal Pradesh,1294127,1226061,
6/4/2021,Jammu and Kashmir,6286013,6151998,
6/4/2021,Jharkhand,5997234,5867638,129596
6/4/2021,Karnataka,22089452,,
6/4/2021,Kerala,13454186,,
6/4/2021,Lakshadweep,50636,,
6/4/2021,Madhya Pradesh,6562052,6118588,
6/4/2021,Maharashtra,20917486,,
6/4/2021,Manipur,582439,,
6/4/2021,Meghalaya,411344,397209,
6/4/2021,Mizoram,256032,,
6/4/2021,Nagaland,137282,,
6/4/2021,Odisha,9213043,,
6/4/2021,Puducherry,688210,630675,
6/4/2021,Punjab,6145532,,
6/4/2021,Rajasthan,7128353,,
6/4/2021,Tamil Nadu,20093091,,
6/4/2021,Telangana,10498347,,
6/4/2021,Tripura,646186,612635,33551
6/4/2021,Uttar Pradesh,35754807,,
6/4/2021,Uttarakhand,2888890,2785288,
6/4/2021,West Bengal,9333801,,
5/4/2021,Andaman and Nicobar Islands,327270,,5116
5/4/2021,Andhra Pradesh,15239114,14330112,
5/4/2021,Arunachal Pradesh,414958,385677,
5/4/2021,Assam,7296678,,
5/4/2021,Bihar,24029011,,
5/4/2021,Chandigarh,323293,293776,
5/4/2021,Chhattisgarh,5940579,,
5/4/2021,Delhi,14971759,,
5/4/2021,Goa,555457,,
5/4/2021,Gujarat,14049043,,
5/4/2021,Haryana,6389802,,
5/4/2021,Himachal Pradesh,1286940,1220895,
5/4/2021,Jammu and Kashmir,6246356,6112902,
5/4/2021,Jharkhand,5969855,5841523,128332
5/4/2021,Karnataka,21987431,,
5/4/2021,Kerala,13395135,,
5/4/2021,Lakshadweep,50450,,
5/4/2021,Madhya Pradesh,6528559,6088817,
5/4/2021,Maharashtra,20715793,,
5/4/2021,Manipur,581304,,
5/4/2021,Meghalaya,409992,395866,
5/4/2021,Mizoram,255297,,
5/4/2021,Nagaland,137112,,
5/4/2021,Odisha,9188038,,
5/4/2021,Puducherry,685192,628512,
5/4/2021,Punjab,6101688,,
5/4/2021,Rajasthan,7076638,,
5/4/2021,Tamil Nadu,20012235,,
5/4/2021,Telangana,10435997,,
5/4/2021,Tripura,644784,611247,33537
5/4/2021,Uttar Pradesh,35575232,,
5/4/2021,Uttarakhand,2840027,2737216,
5/4/2021,West Bengal,9304407,,
4/4/2021,Andaman and Nicobar Islands,325826,,5109
4/4/2021,Andhra Pradesh,15208436,14300760,
4/4/2021,Arunachal Pradesh,414602,385323,
4/4/2021,Assam,7279073,,
4/4/2021,Bihar,23956593,,
4/4/2021,Chandigarh,321189,291960,
4/4/2021,Chhattisgarh,5900526,,
4/4/2021,Delhi,14907756,,
4/4/2021,Goa,553411,,
4/4/2021,Gujarat,13932822,,
4/4/2021,Haryana,6371139,,
4/4/2021,Himachal Pradesh,1282170,1215180,
4/4/2021,Jammu and Kashmir,6211099,6078087,
4/4/2021,Jharkhand,5950602,5823356,127246
4/4/2021,Karnataka,21889602,,
4/4/2021,Kerala,13354944,,
4/4/2021,Lakshadweep,50076,,
4/4/2021,Madhya Pradesh,6497170,6060826,
4/4/2021,Maharashtra,20540111,,
4/4/2021,Manipur,580265,,
4/4/2021,Meghalaya,408884,394762,
4/4/2021,Mizoram,254871,,
4/4/2021,Nagaland,137007,,
4/4/2021,Odisha,9159929,,
4/4/2021,Puducherry,682490,627106,
4/4/2021,Punjab,6080083,,
4/4/2021,Rajasthan,7056864,,
4/4/2021,Tamil Nadu,19932179,,
4/4/2021,Telangana,10392927,,
4/4/2021,Tripura,644275,610741,33534
4/4/2021,Uttar Pradesh,35413966,,
4/4/2021,Uttarakhand,2811646,2709382,
4/4/2021,West Bengal,9278233,,
3/4/2021,Andaman and Nicobar Islands,324207,,5098
3/4/2021,Andhra Pradesh,15177364,14271418,
3/4/2021,Arunachal Pradesh,414467,385188,
3/4/2021,Assam,7271998,,
3/4/2021,Bihar,23889560,,
3/4/2021,Chandigarh,318451,289564,
3/4/2021,Chhattisgarh,5873615,,
3/4/2021,Delhi,14820857,,
3/4/2021,Goa,551354,,
3/4/2021,Gujarat,13819989,,
3/4/2021,Haryana,6342732,,
3/4/2021,Himachal Pradesh,1278357,1212460,
3/4/2021,Jammu and Kashmir,6168752,6036313,
3/4/2021,Jharkhand,5936375,5809917,126458
3/4/2021,Karnataka,21769721,,
3/4/2021,Kerala,13309773,,
3/4/2021,Lakshadweep,49545,,
3/4/2021,Madhya Pradesh,6468465,6035299,
3/4/2021,Maharashtra,20343123,,
3/4/2021,Manipur,578877,,
3/4/2021,Meghalaya,407216,393110,
3/4/2021,Mizoram,254324,,
3/4/2021,Nagaland,136843,,
3/4/2021,Odisha,9130648,,
3/4/2021,Puducherry,680074,,
3/4/2021,Punjab,6043312,,
3/4/2021,Rajasthan,7010397,,
3/4/2021,Sikkim,83701,,
3/4/2021,Tamil Nadu,19849388,,
3/4/2021,Telangana,10329954,,
3/4/2021,Tripura,643050,609530,33520
3/4/2021,Uttar Pradesh,35236205,,
3/4/2021,Uttarakhand,2776528,2674814,
3/4/2021,West Bengal,9251465,,
2/4/2021,Andaman and Nicobar Islands,323001,,5084
2/4/2021,Andhra Pradesh,15146104,14241556,
2/4/2021,Arunachal Pradesh,414273,384997,
2/4/2021,Assam,7255974,,
2/4/2021,Bihar,23825578,,
2/4/2021,Chandigarh,316037,287463,
2/4/2021,Chhattisgarh,5832740,,
2/4/2021,Delhi,14741240,,
2/4/2021,Goa,549292,,
2/4/2021,Gujarat,13705405,,
2/4/2021,Haryana,6311734,,
2/4/2021,Himachal Pradesh,1272632,1207524,
2/4/2021,Jammu and Kashmir,6130386,5998448,
2/4/2021,Jharkhand,5916328,5790743,125585
2/4/2021,Karnataka,21645891,,
2/4/2021,Kerala,13264994,,
2/4/2021,Lakshadweep,49048,,
2/4/2021,Madhya Pradesh,6441234,6010907,
2/4/2021,Maharashtra,20158719,,
2/4/2021,Manipur,577941,,
2/4/2021,Meghalaya,406446,392364,
2/4/2021,Mizoram,253938,,
2/4/2021,Nagaland,136754,,
2/4/2021,Odisha,9103948,,
2/4/2021,Puducherry,678772,624223,
2/4/2021,Punjab,6014612,,
2/4/2021,Rajasthan,6983623,,
2/4/2021,Tamil Nadu,19767310,,
2/4/2021,Telangana,10270249,,
2/4/2021,Tripura,642551,609033,33518
2/4/2021,Uttar Pradesh,35070062,,
2/4/2021,Uttarakhand,2767434,2666159,
2/4/2021,West Bengal,9225351,,
1/4/2021,Andaman and Nicobar Islands,321456,,5084
1/4/2021,Andhra Pradesh,15114988,14211728,
1/4/2021,Arunachal Pradesh,414169,384894,
1/4/2021,Assam,7243652,,
1/4/2021,Bihar,23761732,,
1/4/2021,Chandigarh,313935,285648,
1/4/2021,Chhattisgarh,5798665,,
1/4/2021,Delhi,14653735,,
1/4/2021,Goa,547263,,
1/4/2021,Gujarat,13598199,,
1/4/2021,Haryana,6282606,,
1/4/2021,Himachal Pradesh,1267715,1201837,
1/4/2021,Jammu and Kashmir,6089662,5958241,
1/4/2021,Jharkhand,5897931,5773040,124891
1/4/2021,Karnataka,21526958,,
1/4/2021,Kerala,13213211,,
1/4/2021,Lakshadweep,48856,,
1/4/2021,Madhya Pradesh,6414720,5987170,
1/4/2021,Maharashtra,19975341,,
1/4/2021,Manipur,577082,,
1/4/2021,Meghalaya,403861,389796,
1/4/2021,Mizoram,253203,,
1/4/2021,Nagaland,136586,,
1/4/2021,Odisha,9073232,,
1/4/2021,Puducherry,676176,622708,
1/4/2021,Punjab,5972667,,
1/4/2021,Rajasthan,6945497,,
1/4/2021,Tamil Nadu,19681244,,
1/4/2021,Telangana,10210906,,
1/4/2021,Tripura,641498,607984,33514
1/4/2021,Uttar Pradesh,34922434,,
1/4/2021,Uttarakhand,2757779,2656868,
1/4/2021,West Bengal,9198365,,
31-03-2021,Andaman and Nicobar Islands,319864,,5083
31-03-2021,Andhra Pradesh,15083179,14181190,
31-03-2021,Arunachal Pradesh,413963,384688,
31-03-2021,Assam,7231399,,
31-03-2021,Bihar,23701470,,
31-03-2021,Chandigarh,311905,283876,
31-03-2021,Chhattisgarh,5757808,,
31-03-2021,Delhi,14575662,,
31-03-2021,Goa,544652,,
31-03-2021,Gujarat,13497177,,
31-03-2021,Haryana,6256186,,
31-03-2021,Himachal Pradesh,1260512,1195648,
31-03-2021,Jammu and Kashmir,6051587,5920627,
31-03-2021,Jharkhand,5881206,5757005,124201
31-03-2021,Karnataka,21411226,,
31-03-2021,Kerala,13158864,,
31-03-2021,Lakshadweep,48477,,
31-03-2021,Madhya Pradesh,6389064,5964060,
31-03-2021,Maharashtra,19792143,,
31-03-2021,Manipur,576140,,
31-03-2021,Meghalaya,402571,388515,
31-03-2021,Mizoram,252400,,
31-03-2021,Nagaland,136361,,
31-03-2021,Odisha,9043972,,
31-03-2021,Puducherry,673821,620922,
31-03-2021,Punjab,5932096,,
31-03-2021,Rajasthan,6908881,,
31-03-2021,Sikkim,83021,,
31-03-2021,Tamil Nadu,19595368,,
31-03-2021,Telangana,10151609,,
31-03-2021,Uttar Pradesh,34798213,,
31-03-2021,Uttarakhand,2739909,2639498,
31-03-2021,West Bengal,9172599,,
30-03-2021,Andaman and Nicobar Islands,318382,,5081
30-03-2021,Andhra Pradesh,15052215,,
30-03-2021,Arunachal Pradesh,413804,384529,
30-03-2021,Assam,7218433,,
30-03-2021,Bihar,23650955,,
30-03-2021,Chandigarh,309840,282078,
30-03-2021,Chhattisgarh,5719388,,
30-03-2021,Delhi,14508592,,
30-03-2021,Goa,542300,,
30-03-2021,Gujarat,13406686,,
30-03-2021,Haryana,6233290,,
30-03-2021,Himachal Pradesh,1253169,1189618,
30-03-2021,Jammu and Kashmir,6017096,5886509,
30-03-2021,Jharkhand,5867300,5743792,123508
30-03-2021,Karnataka,21302658,,
30-03-2021,Kerala,13109437,,
30-03-2021,Lakshadweep,47971,,
30-03-2021,Madhya Pradesh,6366180,5943508,
30-03-2021,Maharashtra,19625065,,
30-03-2021,Manipur,575412,,
30-03-2021,Meghalaya,401189,387155,
30-03-2021,Mizoram,251722,,
30-03-2021,Nagaland,136126,,
30-03-2021,Odisha,9023098,,
30-03-2021,Puducherry,671689,619231,
30-03-2021,Punjab,5894441,,
30-03-2021,Rajasthan,6873806,,
30-03-2021,Sikkim,82848,,
30-03-2021,Tamil Nadu,19511655,,
30-03-2021,Telangana,10095487,,
30-03-2021,Tripura,639614,606124,33490
30-03-2021,Uttar Pradesh,34730690,,
30-03-2021,Uttarakhand,2728555,2628437,
30-03-2021,West Bengal,9149062,,
29-03-2021,Andaman and Nicobar Islands,317137,,5052
29-03-2021,Andhra Pradesh,15021364,14121552,
29-03-2021,Arunachal Pradesh,413554,384279,
29-03-2021,Assam,7205649,,
29-03-2021,Bihar,23621031,,
29-03-2021,Chandigarh,308086,280594,
29-03-2021,Chhattisgarh,5691819,,
29-03-2021,Delhi,14471835,,
29-03-2021,Goa,540796,,
29-03-2021,Gujarat,13334810,,
29-03-2021,Haryana,6224800,,
29-03-2021,Himachal Pradesh,1247696,1184425,
29-03-2021,Jammu and Kashmir,5980072,5849844,
29-03-2021,Jharkhand,5855874,5732784,123090
29-03-2021,Karnataka,21195741,,
29-03-2021,Kerala,13050880,,
29-03-2021,Lakshadweep,47601,,
29-03-2021,Madhya Pradesh,6345761,5925262,
29-03-2021,Maharashtra,19495189,,
29-03-2021,Manipur,574884,,
29-03-2021,Mizoram,251302,,
29-03-2021,Nagaland,135981,,
29-03-2021,Odisha,9001450,,
29-03-2021,Puducherry,669246,617934,
29-03-2021,Punjab,5870655,,
29-03-2021,Rajasthan,6869625,,
29-03-2021,Sikkim,82757,,
29-03-2021,Tamil Nadu,19428501,,
29-03-2021,Telangana,10053026,,
29-03-2021,Uttar Pradesh,34666170,,
29-03-2021,Uttarakhand,2719648,2619658,
29-03-2021,West Bengal,9131193,,
28-03-2021,Andaman and Nicobar Islands,315818,,5046
28-03-2021,Andhra Pradesh,14990039,14091224,
28-03-2021,Arunachal Pradesh,413432,384157,
28-03-2021,Assam,7198536,,
28-03-2021,Bihar,23550969,,
28-03-2021,Chandigarh,306217,279003,
28-03-2021,Chhattisgarh,5683536,,
28-03-2021,Delhi,14403030,,
28-03-2021,Goa,539339,,
28-03-2021,Gujarat,13263977,,
28-03-2021,Haryana,6211231,,
28-03-2021,Himachal Pradesh,1244992,1181493,
28-03-2021,Jammu and Kashmir,5950506,5820513,
28-03-2021,Jharkhand,5846493,5723558,122935
28-03-2021,Karnataka,21108544,,
28-03-2021,Kerala,13013503,,
28-03-2021,Lakshadweep,47410,,
28-03-2021,Madhya Pradesh,6322512,5904336,
28-03-2021,Maharashtra,19358341,,
28-03-2021,Manipur,574525,,
28-03-2021,Meghalaya,400173,,
28-03-2021,Mizoram,251064,,
28-03-2021,Nagaland,135936,,
28-03-2021,Odisha,8975095,,
28-03-2021,Puducherry,667782,,
28-03-2021,Punjab,5848083,,
28-03-2021,Rajasthan,6858264,,
28-03-2021,Sikkim,82729,,
28-03-2021,Tamil Nadu,19347797,,
28-03-2021,Telangana,10019096,,
28-03-2021,Uttar Pradesh,34546987,,
28-03-2021,Uttarakhand,2714881,2615000,
28-03-2021,West Bengal,9113077,,
27-03-2021,Andaman and Nicobar Islands,314309,,5044
27-03-2021,Andhra Pradesh,14958897,,
27-03-2021,Arunachal Pradesh,413321,384046,
27-03-2021,Assam,7193204,,
27-03-2021,Bihar,23485865,,
27-03-2021,Chandigarh,303963,277045,
27-03-2021,Chhattisgarh,5658850,,
27-03-2021,Delhi,14323094,,
27-03-2021,Goa,537572,,
27-03-2021,Gujarat,13182148,,
27-03-2021,Haryana,6187507,,
27-03-2021,Himachal Pradesh,1240468,1177050,
27-03-2021,Jammu and Kashmir,5918723,5789039,
27-03-2021,Jharkhand,5835206,5712585,122621
27-03-2021,Karnataka,21002216,,
27-03-2021,Kerala,12966274,,
27-03-2021,Lakshadweep,47215,,
27-03-2021,Madhya Pradesh,6297029,5881129,
27-03-2021,Maharashtra,19192750,,
27-03-2021,Manipur,573820,,
27-03-2021,Mizoram,249659,,
27-03-2021,Nagaland,135859,,
27-03-2021,Odisha,8949599,,
27-03-2021,Puducherry,665762,615229,
27-03-2021,Punjab,5810694,,
27-03-2021,Rajasthan,6824876,,
27-03-2021,Tamil Nadu,19262447,,
27-03-2021,Telangana,9961154,,
27-03-2021,Tripura,637843,604356,33487
27-03-2021,Uttar Pradesh,34400505,,
27-03-2021,Uttarakhand,2699095,2599580,
27-03-2021,West Bengal,9086532,,
26-03-2021,Andaman and Nicobar Islands,312378,,5043
26-03-2021,Andhra Pradesh,14916201,14019338,
26-03-2021,Arunachal Pradesh,413053,383781,
26-03-2021,Assam,7184142,,
26-03-2021,Bihar,23426834,,
26-03-2021,Chandigarh,302049,275427,
26-03-2021,Chhattisgarh,5619273,,
26-03-2021,Delhi,14231391,,
26-03-2021,Goa,535093,,
26-03-2021,Gujarat,13096513,,
26-03-2021,Haryana,6162686,,
26-03-2021,Himachal Pradesh,1231455,1168409,
26-03-2021,Jammu and Kashmir,5888075,5758662,
26-03-2021,Jharkhand,5825074,5702793,122281
26-03-2021,Karnataka,20894800,,
26-03-2021,Kerala,12913986,,
26-03-2021,Lakshadweep,46747,,
26-03-2021,Madhya Pradesh,6270328,5856570,
26-03-2021,Maharashtra,19035439,,
26-03-2021,Manipur,573075,,
26-03-2021,Meghalaya,397634,383605,
26-03-2021,Mizoram,249029,,
26-03-2021,Nagaland,135648,,
26-03-2021,Odisha,8920771,,
26-03-2021,Puducherry,663740,613703,
26-03-2021,Punjab,5782674,,
